date,geopolitical_risk_index,geopolitical_threats_index,geopolitical_acts_index
2022-08-01,132.86322021484375,159.38302612304688,111.15857696533203
2022-09-01,131.98587036132812,170.31179809570312,108.6280746459961
2022-10-01,143.16241455078125,185.2843017578125,112.6750259399414
2022-11-01,116.7162857055664,143.0465545654297,98.68260955810547
2022-12-01,111.19593811035156,119.1385269165039,109.772216796875
2023-01-01,104.26704406738281,113.02135467529297,94.62993621826172
2023-02-01,120.99437713623047,147.05015563964844,103.02875518798828
2023-03-01,105.37997436523438,125.08584594726562,86.75404357910156
2023-04-01,106.80965423583984,118.16682434082031,93.2484130859375
2023-05-01,108.46768188476562,122.47150421142578,92.75943756103516
2023-06-01,110.52894592285156,129.40652465820312,95.2789077758789
2023-07-01,107.44878387451172,123.80915069580078,91.76800537109375
2023-08-01,101.14118194580078,117.60943603515625,83.60504913330078
2023-09-01,98.63481140136719,125.65179443359375,68.4659194946289
2023-10-01,197.8870086669922,205.04005432128906,221.80393981933594
2023-11-01,156.69613647460938,143.49435424804688,189.5543975830078
2023-12-01,142.2794647216797,136.1783905029297,173.96380615234375
2024-01-01,160.3736572265625,140.83609008789062,208.4711456298828
2024-02-01,146.59817504882812,140.2446746826172,171.18118286132812
2024-03-01,133.21316528320312,121.53968048095703,151.81399536132812
2024-04-01,163.9473419189453,170.697998046875,165.99069213867188
2024-05-01,130.52186584472656,131.44712829589844,133.154296875
2024-06-01,113.0927963256836,125.71302795410156,109.73841094970703
2024-07-01,92.3948745727539,95.1602783203125,95.11029815673828
2024-08-01,140.97506713867188,124.80498504638672,165.17947387695312
2024-09-01,130.35877990722656,134.03704833984375,135.5546112060547
2024-10-01,130.689208984375,128.40969848632812,142.81838989257812
2024-11-01,128.90164184570312,139.14866638183594,127.42887115478516
2024-12-01,142.36643981933594,128.26246643066406,164.81373596191406
2025-01-01,113.233154296875,117.08644104003906,109.50493621826172
2025-02-01,136.9805908203125,138.7676544189453,140.7871551513672
2025-03-01,175.901123046875,195.67752075195312,159.82244873046875
2025-04-01,141.1845245361328,159.26712036132812,132.4676055908203
2025-05-01,167.42288208007812,206.15826416015625,149.22117614746094
2025-06-01,222.58563232421875,288.1604919433594,183.72996520996094
2025-07-01,134.64071655273438,156.7975311279297,119.74867248535156
2025-08-01,138.98846435546875,160.41519165039062,121.7310562133789
2025-09-01,125.86952209472656,141.8061065673828,114.78914642333984
2025-10-01,153.4799346923828,166.6230010986328,151.14178466796875
2025-11-01,103.939208984375,118.0085678100586,88.70289611816406
2025-12-01,132.48622131347656,146.3589324951172,123.53462219238281
2026-01-01,168.62986755371094,220.17141723632812,100.22209930419922
2026-02-01,119.86540985107422,156.00601196289062,81.2406234741211
2026-03-01,330.17681884765625,319.2039794921875,450.3603515625
2026-04-01,250.28366088867188,268.60107421875,305.9411926269531
2026-05-01,203.5819854736328,233.49290466308594,215.2461395263672
2026-06-01,179.9416961669922,214.94244384765625,184.83316040039062
2026-07-01,167.53224182128906,190.89479064941406,180.69992065429688
2026-08-01,117.9188461303711,130.72189331054688,120.34859466552734
