horizon,origin_date,expert,prior_mae,weight,weight_method
1,2025-08-31,arima_10y,352.09940029690705,0.046640656148327166,inverse_prior_mae
1,2025-08-31,arima_5y,350.1378607931186,0.046901946056558494,inverse_prior_mae
1,2025-08-31,arima_8y,356.05082061082896,0.04612304229804086,inverse_prior_mae
1,2025-08-31,elasticnet_10y,408.536466642879,0.04019750597613126,inverse_prior_mae
1,2025-08-31,elasticnet_5y,395.9679675629941,0.04147342311652859,inverse_prior_mae
1,2025-08-31,elasticnet_8y,375.69284179054273,0.0437116315047207,inverse_prior_mae
1,2025-08-31,lightgbm_10y,387.3590036736124,0.042395160312731384,inverse_prior_mae
1,2025-08-31,lightgbm_5y,327.3360145420312,0.05016908109613553,inverse_prior_mae
1,2025-08-31,lightgbm_8y,372.71793007920184,0.04406052334486933,inverse_prior_mae
1,2025-08-31,lightgbm_return_10y,341.7312521278587,0.04805573665566225,inverse_prior_mae
1,2025-08-31,lightgbm_return_5y,353.80835695411224,0.04641537356736997,inverse_prior_mae
1,2025-08-31,lightgbm_return_8y,392.3557397598935,0.041855248681662766,inverse_prior_mae
1,2025-08-31,naive,303.13583797155246,0.054174218294657836,inverse_prior_mae
1,2025-08-31,ridge_10y,320.9597235917307,0.05116575648639454,inverse_prior_mae
1,2025-08-31,ridge_5y,349.49515993104484,0.0469881959524614,inverse_prior_mae
1,2025-08-31,ridge_8y,365.4469777359014,0.04493715384113841,inverse_prior_mae
1,2025-08-31,sarimax_10y,406.70633723605744,0.04037838989907662,inverse_prior_mae
1,2025-08-31,sarimax_5y,361.536474014582,0.04542320966108128,inverse_prior_mae
1,2025-08-31,sarimax_8y,449.72692028521226,0.03651581953103171,inverse_prior_mae
1,2025-08-31,xgboost_return_10y,340.1429044839962,0.04828014003166283,inverse_prior_mae
1,2025-08-31,xgboost_return_5y,324.4547329446029,0.050614601643195666,inverse_prior_mae
1,2025-08-31,xgboost_return_8y,377.31950728127987,0.04352318590056152,inverse_prior_mae
1,2025-09-30,arima_10y,355.5100756011468,0.04645605958182923,inverse_prior_mae
1,2025-09-30,arima_5y,352.3914843127177,0.046867186039624,inverse_prior_mae
1,2025-09-30,arima_8y,360.87271733048965,0.045765713119701706,inverse_prior_mae
1,2025-09-30,elasticnet_10y,367.8707171449032,0.044895112560909965,inverse_prior_mae
1,2025-09-30,elasticnet_5y,387.8039201579111,0.04258749433832732,inverse_prior_mae
1,2025-09-30,elasticnet_8y,351.81336913480027,0.04694420025787741,inverse_prior_mae
1,2025-09-30,lightgbm_10y,408.9001444122937,0.04039029450054556,inverse_prior_mae
1,2025-09-30,lightgbm_5y,334.7737865547383,0.04933360351778402,inverse_prior_mae
1,2025-09-30,lightgbm_8y,380.5369952127187,0.04340076644812389,inverse_prior_mae
1,2025-09-30,lightgbm_return_10y,346.295979212101,0.04769214269143905,inverse_prior_mae
1,2025-09-30,lightgbm_return_5y,368.2223671126121,0.0448522380201652,inverse_prior_mae
1,2025-09-30,lightgbm_return_8y,389.489403985973,0.04240320040825247,inverse_prior_mae
1,2025-09-30,naive,303.60351731601736,0.05439857021418225,inverse_prior_mae
1,2025-09-30,ridge_10y,337.22508519037865,0.048974996165301606,inverse_prior_mae
1,2025-09-30,ridge_5y,316.5047102540002,0.05218120526786538,inverse_prior_mae
1,2025-09-30,ridge_8y,364.8144424940026,0.045271226493043375,inverse_prior_mae
1,2025-09-30,sarimax_10y,474.9853456029989,0.03477075115489641,inverse_prior_mae
1,2025-09-30,sarimax_5y,347.07716292986015,0.04758479962968291,inverse_prior_mae
1,2025-09-30,sarimax_8y,445.3717695449627,0.037082721410553805,inverse_prior_mae
1,2025-09-30,xgboost_return_10y,348.0789187891471,0.047447852663729084,inverse_prior_mae
1,2025-09-30,xgboost_return_5y,343.5364373316545,0.04807524169003048,inverse_prior_mae
1,2025-09-30,xgboost_return_8y,387.4661116417733,0.04262462382613498,inverse_prior_mae
1,2025-10-31,arima_10y,392.0205552919231,0.045911673558212705,inverse_prior_mae
1,2025-10-31,arima_5y,392.8236523522862,0.045817810752729324,inverse_prior_mae
1,2025-10-31,arima_8y,397.2777782538449,0.04530411905187887,inverse_prior_mae
1,2025-10-31,elasticnet_10y,368.99976270434246,0.0487759656828408,inverse_prior_mae
1,2025-10-31,elasticnet_5y,413.1507060528519,0.04356357014283576,inverse_prior_mae
1,2025-10-31,elasticnet_8y,329.9046574645789,0.05455612509659109,inverse_prior_mae
1,2025-10-31,lightgbm_10y,481.1568235258997,0.0374063483727947,inverse_prior_mae
