date,usa_sp500,usa_dow_jones,usa_nasdaq_composite,china_csi300,chile_ipsa,peru_bvl_general,germany_dax,japan_nikkei225,india_nifty50,south_korea_kospi,indonesia_jakarta_composite,turkey_bist100,uk_ftse100,hong_kong_hang_seng,australia_asx200,canada_tsx_composite,poland_wig20
2022-03-01,4391.265264096467,34029.74065896739,13623.262950067934,4281.92304347826,4743.980869565217,24915.5,14012.71042798913,26584.077681107956,16864.673874627977,2698.7161923363096,6958.402898615057,2104.0478356402855,7314.830481487772,21338.19132133152,7234.369543987772,21626.252207880436,2052.743913043478
2022-04-01,4391.29599609375,34314.9900390625,13394.163037109374,4083.8442105263152,4890.7,22818.9,14166.986996299342,27043.33369140625,17419.360711348683,2703.242850167411,7198.951043379934,2432.5475957961307,7554.636872944079,21118.466254340277,7469.972222222223,21586.46513671875,2036.2526315789476
2022-05-01,4040.3600027901784,32379.462797619046,11829.729538690477,3988.56947368421,4976.5027272727275,20719.04,13991.862260298296,26653.76953125,16271.019112723214,2629.2150024414063,6851.610123697917,2435.25,7447.514276413691,20382.259375,7164.022816051136,20400.752418154763,1785.5552380952383
2022-06-01,3898.9466843377977,31446.712797619046,11418.91908482143,4281.325238095238,5145.385,18388.82,13601.01131924716,26958.392223011364,15933.16366299716,2474.948486328125,7046.865559895833,2541.159102006392,7275.524951171875,21516.505301339286,6794.623814174107,19745.3544921875,1738.435238095238
2022-07-01,3911.7294921875,31535.32333984375,11622.63154296875,4319.440952380952,5129.572857142857,19293.66,12981.4052734375,26986.7396484375,16299.02134486607,2362.7947707403273,6769.365908668155,2475.0722384982637,7225.804734002976,20947.72705078125,6701.219075520833,18929.71474609375,1676.5204761904763
2022-08-01,4158.563083814538,33009.56487771739,12570.260402513586,4140.191739130435,5344.285,18853.05,13449.552097486414,28351.666903409092,17579.06494140625,2479.571366743608,7115.56562943892,2920.877286044034,7468.186390269886,19901.78328804348,7032.104322350543,19875.877574573864,1662.6645454545455
2022-09-01,3850.5204961867557,30649.559523809523,11402.84998139881,3958.924761904762,5412.8615,19448.06,12692.554154829546,27418.9861328125,17544.877308238636,2333.928503417969,7188.818204012784,3322.313620827415,7186.585728236607,18563.48995535714,6736.571498325893,19143.018973214286,1483.5013636363635
2022-10-01,3726.050955636161,30570.683779761905,10801.49428013393,3711.625,5111.146842105263,21095.21,12673.459170386905,26983.19853515625,17406.873663651317,2230.2710731907896,6986.436709449405,3734.9619140625,6971.957170758928,16390.929931640625,6735.6333240327385,18874.544921875,1427.012380952381
2022-11-01,3917.488595145089,33417.95824032738,10973.638113839286,3765.191363636364,5266.637619047619,22455.13,14068.89999112216,27903.32451171875,18311.283296130954,2417.5586270419035,7046.161265980114,4552.5136829723015,7367.93184037642,17177.158203125,7102.790882457386,19910.759321732956,1691.497
2022-12-01,3912.3809523809523,33482.25725446428,10838.995814732143,3904.765909090909,5230.892380952381,21330.33,14168.920944940477,27214.691672585228,18385.131924715908,2361.278564453125,6840.129128196023,5226.66816850142,7473.8900390625,19419.57802734375,7177.924975585937,19760.10478515625,1760.832857142857
2023-01-01,3960.656530761719,33656.0001953125,11013.990966796875,4060.278125,5214.798095238095,22416.72,14896.36172762784,26606.281455592107,17968.745070684523,2362.3565063476562,6768.608956473215,5249.8681640625,7746.876232328869,21569.808485243055,7309.414990234375,20256.67615327381,1896.3323809523808
2023-02-01,4079.6847245065787,33648.25678453947,11785.074321546053,4110.8235,5335.067,21576.43,15404.176953125,27509.115028782893,17739.22236328125,2450.3374755859377,6885.575903320312,4958.706207275391,7915.005029296875,20951.95634765625,7405.2249755859375,20530.352590460527,1856.1119999999999
2023-03-01,3968.5591457201085,32483.478260869564,11637.092221467392,4022.9165217391305,5310.070434782609,21898.03,15262.70949388587,27693.202059659092,17225.64295014881,2417.56455300071,6748.636393229167,5143.334791100543,7637.986922554348,19883.817085597828,7110.18259595788,19851.95219089674,1758.3204347826088
2023-04-01,4121.467362253289,33731.28022203947,12073.464740953947,4072.654210526316,5342.736842105263,21822.57,15760.991644965277,28275.821484375,17710.6796875,2523.285510253906,6831.371930803572,4969.921026932566,7827.794460720486,20231.571691176472,7311.452981387868,20483.189453125,1854.6544444444444
2023-05-01,4146.1731955788355,33316.802290482956,12446.530495383522,3940.7065000000002,5570.641363636364,21178.83,15932.643243963068,30147.52607421875,18307.054598721592,2524.4294921875,6735.191941034226,4587.8857654389885,7705.580029296875,19522.383277529763,7229.68259595788,20247.2587890625,1943.6333333333334
2023-06-01,4345.372837611607,33904.97637648809,13463.778134300595,3855.4474999999998,5700.037,22329.75,16041.180042613636,32754.475230823864,18726.771391369046,2598.913330078125,6673.740866268382,5428.352590460527,7556.863636363636,19243.45665922619,7177.285714285715,19865.15447443182,2051.8209523809523
2023-07-01,4508.07548828125,34777.2001953125,14033.090966796875,3878.075238095238,6150.392857142857,23509.38,16069.68810453869,32694.14482421875,19586.00027901786,2594.387160528274,6826.1583984375,6491.752348400298,7512.647623697917,19128.4955078125,7268.833333333333,20278.38994140625,2120.34
2023-08-01,4457.358674422554,34880.65658967391,13743.213018002718,3853.924347826087,6190.273636363636,23133.53,15829.473080842392,32167.380504261364,19438.286576704544,2562.0518132990055,6899.063631924716,7600.08183149858,7448.1318359375,18687.53515625,7253.282651154891,20089.34099786932,2073.3604545454546
2023-09-01,4409.094995117188,34318.8908203125,13585.83955078125,3742.0555,5886.954210526316,22528.4,15637.992001488095,32725.64296875,19786.0451171875,2543.822085731908,6967.645556640625,8105.604724702381,7576.014322916667,17991.179995888157,7164.642810639881,20084.53505859375,1952.2933333333335
2023-10-01,4269.400945490057,33319.492720170456,13199.427689985796,3587.9147058823532,5671.36,21817.42,15059.187721946022,31381.00316220238,19481.66494140625,2392.1363332648025,6861.978648792614,8025.41816850142,7481.522771661932,17450.35400390625,6944.468217329545,19204.652529761905,2008.3904545454543
2023-11-01,4460.063313802083,34704.50241815476,13913.160574776786,3568.0718181818183,5718.1776190476185,21934.44,15631.793146306818,32960.34716796875,19602.84990234375,2458.9477317116475,6909.092906605114,7846.422718394886,7442.445467862216,17533.53045099432,7011.459073153409,19897.899946732956,2202.2209523809524
2023-12-01,4685.051489257812,36947.9275390625,14690.473974609375,3377.154285714286,6048.62052631579,25960.01,16681.726459703947,33118.00316220238,21165.9900390625,2553.6410747327304,7162.589021381579,7733.024926757813,7606.242110402961,16545.90486225329,7344.431563527961,20590.873663651317,2321.5973684210526
2024-01-01,4804.491513206845,37763.954799107145,15081.388160342261,3290.943636363636,6012.9004545454545,26934.0,16704.547318892044,35451.77837171053,21634.75465029762,2518.588212446733,7238.06689453125,7984.004549893466,7598.363658558239,15971.78426846591,7503.633347284226,20976.054598721592,2238.4827272727275
2024-02-01,5011.96142578125,38720.51796875,15808.935009765624,3385.362666666667,6169.9595238095235,28231.83,17137.254743303572,37785.24609375,21947.27855282738,2630.4163368626646,7284.157497829861,9089.252371651786,7638.828566778274,16182.421977796053,7632.657156808035,21116.2048828125,2376.3038095238094
2024-03-01,5170.572485351562,39105.519921875,16216.2955078125,3556.407142857143,6454.4765,28366.99,18000.54453125,39844.2814453125,22176.6943359375,2699.5870361328125,7339.195610894098,8969.70958891369,7770.2650146484375,16600.675048828125,7750.790014648437,21846.43486328125,2379.7145
2024-04-01,5112.492742365057,38401.217329545456,15950.863547585228,3546.8730000000005,6517.973181818182,29184.35,18045.728701636905,38750.515625,22443.4576171875,2674.2499883742557,7165.029052734375,9587.077690972223,7978.299967447917,16879.8072265625,7719.8800048828125,21973.340909090908,2466.1433333333334
2024-05-01,5235.225497159091,39129.390447443184,16536.317160866478,3643.5775000000003,6668.772380952381,30220.4,18577.892223011364,38557.94773065476,22484.43322172619,2710.44599609375,7154.305419921875,10448.849920099432,8330.923804873511,18792.399460565477,7744.186969259511,22216.350053267044,2538.046
2024-06-01,5415.140496504934,38903.73067434211,17495.891652960527,3529.495789473684,6545.163684210526,29895.87,18317.66494140625,38858.85390625,23364.044716282893,2748.160516036184,6904.722737630208,10443.75310202206,8216.1099609375,18134.524773848683,7767.8894685444075,21841.6650390625,2474.5305
2024-07-01,5538.004572088068,40086.03160511364,17963.290926846592,3453.0934782608692,6504.431363636363,29537.12,18414.577955163044,40102.93465909091,24495.15216619318,2809.1917353091035,7257.743015455163,10879.05899325284,8205.656589673914,17588.411487926136,7908.195673403533,22577.109019886364,2491.354347826087
2024-08-01,5478.214577414773,40310.814453125,17268.26886541193,3333.1768181818184,6375.106666666667,28441.73,18165.501953125,36873.306640625,24613.073753720237,2647.9918852306546,7416.763028231534,9947.490466889882,8253.971493675595,17330.020951704544,7921.772771661932,22815.299851190477,2352.9514285714286
2024-09-01,5621.26044921875,41490.8828125,17599.23017578125,3315.1273684210523,6376.604444444445,29942.23,18761.79334077381,37307.43564967105,25470.090494791668,2593.624457465278,7739.799780273437,9801.985677083334,8266.404808407739,18200.818050986843,8106.471423921131,23529.4099609375,2337.987142857143
2024-10-01,5792.319548233696,42494.19735054348,18316.404636548912,3937.7861111111106,6578.769545454546,30470.47,19334.973335597828,38843.80078125,24781.670365767044,2596.1069946289062,7621.072010869565,8933.522727272728,8267.430388077446,20981.305524553572,8228.665315047554,24393.122602982956,2285.4952173913043
2024-11-01,5929.915991210937,43716.926953125,18961.3357421875,3982.9557142857147,6555.2294999999995,29485.3,19236.87658110119,38645.62734375,23969.847450657893,2504.1928594680057,7269.288427734375,9265.738048735118,8158.4809337797615,19892.404761904763,8295.299967447916,25006.581008184523,2213.5121052631575
2024-12-01,6010.908551897322,43655.57087053572,19734.54175967262,3958.7204545454547,6701.764999999999,28960.95,20179.55447048611,39296.98418898809,24231.01915922619,2443.6425048828123,7216.035233347039,9924.714192708334,8237.104956054687,19936.0525390625,8314.195043945312,25164.47001953125,2254.956111111111
2025-01-01,5979.51552734375,43524.3486328125,19565.0439453125,3795.9449999999997,6932.447272727272,28984.27,20808.615767045456,39297.96484375,23366.395635190216,2503.8855658637153,7117.449450041118,9980.213689630682,8410.000044389204,19610.114720394737,8344.738025483632,25126.009144176136,2314.246666666667
2025-02-01,6038.689967105263,44209.30962171053,19547.281455592107,3916.6655555555553,7304.908,28546.83,22242.16943359375,38735.296223958336,23060.9376953125,2578.75400390625,6730.652661132813,9766.1,8712.500048828126,22207.7138671875,8403.335083007812,25433.968544407893,2549.161
2025-03-01,5683.983351934524,42092.12872023809,17828.026506696428,3938.94619047619,7504.685714285714,30089.72,22856.321800595237,37311.78203125,22851.536903782893,2585.9724975585937,6457.059004934211,10114.5048828125,8661.957077752977,23769.376023065477,7946.233351934524,24801.31408110119,2695.2804761904763
2025-04-01,5369.495721726191,39876.32775297619,16678.45972842262,3768.497619047619,7698.022857142858,30107.15,21372.49345703125,34342.96242559524,23531.66293174342,2472.1808860085225,6454.92138671875,9361.544873046874,8240.374975585937,21580.885793585527,7787.326377467105,24120.966796875,2647.859
2025-05-01,5810.919480096726,41864.24534970238,18642.369233630954,3873.0584210526317,8273.210000000001,31315.52,23704.248604910714,37490.4525390625,24676.440290178572,2620.0805278577304,7034.21533203125,9359.4099609375,8658.23994140625,23268.6427734375,8293.731800426136,25662.128348214286,2790.90619047619
2025-06-01,6029.951513671875,42752.9380859375,19673.301171875,3885.4379999999996,8161.158,32725.65,23770.753999255954,38458.28106398809,25003.39769345238,2949.1294844777963,7038.140625,9383.121042351973,8807.01427641369,23914.575334821428,8530.800048828125,26534.71447172619,2752.0315
2025-07-01,6296.498180042614,44499.74129971591,20784.895951704544,4046.4669565217396,8207.596818181819,33440.29,24140.75484035326,40173.04030539773,25164.891474184784,3168.586521314538,7214.084557574728,10380.3681640625,8970.552139945652,24667.908558238636,8641.069590692934,27209.236683238636,2905.0021739130434
2025-08-01,6408.949474516369,44764.85063244047,21383.58714657738,4240.453333333334,8629.642,34937.73,24115.406156994046,42299.8548828125,24698.10279605263,3183.7905029296876,7763.641796875,11078.780831473214,9182.510009765625,25134.137648809523,8882.142810639882,27974.9501953125,2932.809
2025-09-01,6584.0180896577385,45908.10230654762,22188.587797619046,4515.405909090909,9056.134,38054.76,23659.254261363636,44218.5365234375,24942.67498224432,3352.562744140625,7932.520740327381,10962.631791548296,9234.61825284091,26144.423295454544,8826.350053267046,29409.74767485119,2818.9536363636366
2025-10-01,6735.691724694293,46709.67221467391,23003.125764266304,4630.022352941177,9036.88318181818,38599.28,24261.511379076088,48521.069779829544,25494.083519345237,3808.5933430989585,8145.745563009511,10700.772727272728,9525.16945482337,26220.033984375,8973.904424252718,30268.731800426136,2918.151739130435
2025-11-01,6740.885767886513,47016.37417763158,23023.622738486843,4593.306,9754.2305,38978.53,23706.11953125,50111.10503472222,25894.83439555921,4012.458044433594,8411.2208984375,10844.03505859375,9688.455078125,26161.60458984375,8668.680029296875,30390.6798828125,2977.4715789473685
2025-12-01,6853.025457208807,48118.866654829544,23377.326882102272,4590.223913043478,10288.593499999999,43464.77,24102.36369243421,50162.42063210227,25997.738725142044,4088.0385858444943,8635.06533203125,11227.590953480114,9765.676199776786,25723.553757440477,8643.628720238095,31520.10974702381,3065.436842105263
2026-01-01,6929.12197265625,49138.2736328125,23520.72236328125,4737.5665,11184.135714285714,52927.0,24954.870163690477,53077.26850328947,25652.9626953125,4807.380952380952,8867.4505859375,12626.89048549107,10137.752418154761,26788.193824404763,8817.604931640624,32738.78097098214,3303.543
2026-02-01,6893.806280838816,49511.97203947369,22892.92341694079,4692.636428571429,11081.945,57528.69,24956.47646484375,56480.852430555555,25625.57509765625,5575.401740579044,8193.852728949652,13918.325,10537.87001953125,26796.94106158088,8978.384912109375,33215.68421052631,3405.203
2026-03-01,6654.419122869318,46859.67223011364,22130.037642045456,4596.210454545455,10436.453636363636,52502.51,23296.2353515625,53964.90122767857,23593.484272203947,5524.279552641369,7372.30508961397,12990.185825892857,10242.327281605114,25420.03497869318,8648.668146306818,32726.140891335228,3298.8740909090907
2026-04-01,6957.007626488095,48429.89601934524,23677.052920386905,4676.680476190476,11039.681904761905,51296.62,23965.34658203125,57245.82087053572,23879.29248046875,6061.493607954545,7319.6294177827385,13944.933361235118,10481.884814453126,25914.91879111842,8839.960009765626,33735.30952380953,3563.3235
2026-05-01,7412.551538085938,49916.8048828125,26155.774609375,4892.843333333334,10668.265789473686,55033.6,24602.6314453125,62773.72113715278,23822.536800986843,7705.066162109375,6610.150421142578,14373.581298828125,10357.284231085527,25892.428762335527,8670.252371651786,34172.3697265625,3604.483
2026-06-01,7450.032900855655,51399.306361607145,26074.847191220237,4883.2733333333335,10656.580952380953,55499.93,24796.856534090908,68340.45862926137,23683.145182291668,8468.796688988095,5937.1068359375,14173.97274502841,10406.731800426136,24268.114676339286,8776.652436755952,34858.763671875,3642.539047619048
2026-07-01,7481.339089133523,52373.187677556816,25623.679953835228,4722.114782608695,10931.691818181818,57378.3,25225.04594089674,66505.59730113637,24133.632472826088,7000.54463334517,6068.675441576087,14049.42276278409,10644.895720108696,24642.760031960228,8835.634765625,35295.17311789773,3778.505217391304
2026-08-01,7711.323335193452,53605.81715029762,26388.689453125,4636.777619047619,11233.342857142858,,26243.233444940477,66377.8099609375,24361.273995535714,6633.051513671875,6405.963224712171,14146.561848958334,10822.45,25621.26720610119,9136.48084077381,36505.9349609375,4004.250476190476
