"Date","Price","Open","High","Low","Vol.","Change %"
"06/04/2019","5,005.39","5,005.39","5,035.55","5,003.49","671.00M","-0.16%"
"06/03/2019","5,013.66","5,013.66","5,019.90","4,974.09","536.00M","0.73%"
"05/31/2019","4,977.09","4,977.09","4,987.56","4,904.18","721.00M","0.86%"
"05/30/2019","4,934.41","4,934.41","4,941.56","4,874.90","889.00M","1.18%"
"05/29/2019","4,876.71","4,876.71","4,877.90","4,798.35","1.27B","1.63%"
"05/28/2019","4,798.35","4,798.35","4,862.77","4,798.35","2.34B","-1.07%"
"05/27/2019","4,850.38","4,850.38","4,882.98","4,850.29","240.00M","-0.64%"
"05/24/2019","4,881.47","4,881.47","4,911.73","4,881.47","422.00M","-0.25%"
"05/23/2019","4,893.89","4,893.89","4,920.89","4,877.84","469.00M","-0.55%"
"05/22/2019","4,920.89","4,920.89","4,950.49","4,914.48","506.00M","0.13%"
"05/20/2019","4,914.48","4,914.48","4,940.37","4,914.48","444.00M","-0.23%"
"05/17/2019","4,925.58","4,925.58","4,984.26","4,925.58","627.00M","-1.05%"
"05/16/2019","4,977.75","4,977.75","5,015.24","4,977.75","617.00M","-0.55%"
"05/15/2019","5,005.24","5,005.24","5,023.27","4,972.53","631.00M","-0.27%"
"05/14/2019","5,018.93","5,018.93","5,022.75","4,967.26","","0.98%"
"05/13/2019","4,970.01","4,970.01","5,077.01","4,969.82","545.00M","-1.60%"
"05/10/2019","5,050.57","5,050.57","5,073.11","5,010.44","624.00M","0.10%"
"05/09/2019","5,045.54","5,045.54","5,069.10","5,016.35","1.09B","-0.30%"
"05/08/2019","5,060.47","5,060.47","5,080.31","5,039.04","918.00M","-0.36%"
"05/07/2019","5,078.64","5,078.64","5,124.94","5,069.46","966.00M","-0.89%"
"05/06/2019","5,124.21","5,124.21","5,143.43","5,086.06","614.00M","-0.16%"
"05/03/2019","5,132.32","5,132.32","5,178.46","5,132.32","457.00M","-0.18%"
"05/02/2019","5,141.58","5,141.58","5,193.09","5,141.58","964.00M","-0.88%"
"04/30/2019","5,187.10","5,187.10","5,187.32","5,156.75","662.00M","0.33%"
"04/29/2019","5,169.86","5,169.86","5,191.70","5,168.57","415.00M","-0.42%"
"04/26/2019","5,191.70","5,191.70","5,192.98","5,149.42","284.00M","0.41%"
"04/25/2019","5,170.42","5,170.42","5,204.89","5,155.48","398.00M","-0.60%"
"04/24/2019","5,201.44","5,201.44","5,224.15","5,171.41","551.00M","-0.30%"
"04/23/2019","5,217.07","5,217.07","5,237.18","5,197.91","405.00M","-0.33%"
"04/22/2019","5,234.30","5,234.30","5,263.70","5,232.96","359.00M","-0.52%"
"04/18/2019","5,261.71","5,261.71","5,277.79","5,245.22","484.00M","-0.26%"
"04/17/2019","5,275.43","5,275.43","5,279.13","5,258.35","742.00M","0.27%"
"04/16/2019","5,261.00","5,261.00","5,261.94","5,228.30","339.00M","0.55%"
"04/15/2019","5,232.32","5,232.32","5,255.10","5,229.03","284.00M","-0.14%"
"04/12/2019","5,239.57","5,239.57","5,259.05","5,224.76","423.00M","-0.29%"
"04/11/2019","5,254.87","5,254.87","5,281.42","5,244.38","549.00M","-0.44%"
"04/10/2019","5,278.00","5,278.00","5,285.50","5,265.74","534.00M","-0.07%"
"04/09/2019","5,281.78","5,281.78","5,282.15","5,241.44","2.30B","0.13%"
"04/08/2019","5,274.72","5,274.72","5,274.72","5,243.63","426.00M","0.38%"
"04/05/2019","5,254.94","5,254.94","5,290.29","5,254.94","571.00M","-0.54%"
"04/04/2019","5,283.70","5,283.70","5,283.70","5,205.03","","1.16%"
"04/03/2019","5,222.96","5,222.96","5,243.32","5,202.69","689.00M","0.28%"
"04/02/2019","5,208.55","5,208.55","5,265.31","5,193.33","537.00M","-0.92%"
"04/01/2019","5,256.67","5,256.67","5,286.47","5,255.56","430.00M","-0.05%"
"03/29/2019","5,259.41","5,259.41","5,259.41","5,214.02","592.00M","0.87%"
"03/28/2019","5,214.02","5,214.02","5,214.02","5,167.33","370.00M","0.77%"
"03/27/2019","5,174.14","5,174.14","5,192.92","5,155.63","361.00M","-0.32%"
"03/26/2019","5,190.89","5,190.89","5,209.83","5,166.67","446.00M","-0.05%"
"03/25/2019","5,193.52","5,193.52","5,223.56","5,155.19","819.00M","-0.32%"
"03/22/2019","5,209.98","5,209.98","5,264.54","5,176.24","435.00M","-0.98%"
"03/21/2019","5,261.33","5,261.33","5,262.38","5,233.37","413.00M","0.31%"
"03/20/2019","5,245.09","5,245.09","5,309.84","5,245.09","434.00M","-1.14%"
"03/19/2019","5,305.72","5,305.72","5,337.53","5,304.07","709.00M","-0.35%"
"03/18/2019","5,324.40","5,324.40","5,339.21","5,306.96","644.00M","0.01%"
"03/15/2019","5,324.12","5,324.12","5,345.32","5,300.79","1.39B","0.44%"
"03/14/2019","5,300.79","5,300.79","5,317.86","5,287.06","759.00M","-0.24%"
"03/13/2019","5,313.49","5,313.49","5,317.30","5,289.44","809.00M","0.45%"
"03/12/2019","5,289.44","5,289.44","5,328.39","5,273.77","600.00M","-0.19%"
"03/11/2019","5,299.33","5,299.33","5,328.04","5,273.77","531.00M","0.46%"
"03/08/2019","5,274.96","5,274.96","5,285.31","5,213.71","446.00M","0.35%"
"03/07/2019","5,256.82","5,256.82","5,267.59","5,236.42","1.95B","0.01%"
"03/06/2019","5,256.07","5,256.07","5,260.34","5,229.90","600.00M","0.50%"
"03/05/2019","5,229.90","5,229.90","5,253.94","5,227.53","438.00M","-0.21%"
"03/04/2019","5,240.89","5,240.89","5,291.91","5,229.98","360.00M","-0.64%"
"03/01/2019","5,274.66","5,274.66","5,300.63","5,269.44","527.00M","-0.24%"
"02/28/2019","5,287.54","5,287.54","5,372.59","5,281.01","984.00M","-1.58%"
"02/27/2019","5,372.59","5,372.59","5,475.59","5,356.58","666.00M","-1.88%"
"02/26/2019","5,475.54","5,475.54","5,493.32","5,449.79","581.00M","-0.08%"
"02/25/2019","5,479.69","5,479.69","5,515.18","5,477.96","527.00M","-0.08%"
"02/22/2019","5,483.92","5,483.92","5,485.09","5,435.13","537.00M","0.82%"
"02/21/2019","5,439.12","5,439.12","5,439.21","5,388.36","468.00M","0.53%"
"02/20/2019","5,410.50","5,410.50","5,421.81","5,384.99","492.00M","0.45%"
"02/19/2019","5,386.31","5,386.31","5,387.37","5,358.89","549.00M","0.30%"
"02/18/2019","5,370.29","5,370.29","5,401.47","5,361.51","163.00M","-0.55%"
"02/15/2019","5,399.83","5,399.83","5,401.79","5,356.37","471.00M","0.44%"
"02/14/2019","5,376.39","5,376.39","5,398.75","5,368.13","587.00M","-0.19%"
"02/13/2019","5,386.61","5,386.61","5,398.75","5,376.82","731.00M","0.03%"
"02/12/2019","5,384.88","5,384.88","5,384.88","5,359.44","382.00M","0.18%"
"02/11/2019","5,375.07","5,375.07","5,398.28","5,363.02","415.00M","-0.07%"
"02/08/2019","5,379.09","5,379.09","5,431.13","5,360.37","343.00M","-0.88%"
"02/07/2019","5,426.94","5,426.94","5,442.87","5,409.27","581.00M","0.01%"
"02/06/2019","5,426.51","5,426.51","5,470.81","5,425.41","515.00M","-0.73%"
"02/05/2019","5,466.54","5,466.54","5,479.84","5,461.82","724.00M","-0.12%"
"02/04/2019","5,472.93","5,472.93","5,481.08","5,429.30","290.00M","0.37%"
"02/01/2019","5,452.97","5,452.97","5,455.36","5,405.61","370.00M","0.88%"
"01/31/2019","5,405.61","5,405.61","5,452.81","5,388.31","","0.32%"
"01/30/2019","5,388.34","5,388.34","5,422.36","5,386.60","442.00M","-0.51%"
"01/29/2019","5,415.76","5,415.76","5,446.60","5,407.92","514.00M","-0.55%"
"01/28/2019","5,445.91","5,445.91","5,446.08","5,376.24","590.00M","0.08%"
"01/25/2019","5,441.72","5,441.72","5,442.45","5,407.02","394.00M","0.50%"
"01/24/2019","5,414.85","5,414.85","5,415.50","5,385.44","764.00M","0.22%"
"01/23/2019","5,402.74","5,402.74","5,418.67","5,369.13","518.00M","0.03%"
"01/22/2019","5,401.13","5,401.13","5,456.39","5,344.31","832.00M","-1.01%"
"01/21/2019","5,456.39","5,456.39","5,484.18","5,423.01","280.00M","-0.41%"
"01/18/2019","5,479.04","5,479.04","5,479.36","5,435.94","667.00M","0.79%"
"01/17/2019","5,435.94","5,435.94","5,435.94","5,401.75","546.00M","0.31%"
"01/16/2019","5,419.07","5,419.07","5,419.14","5,373.39","626.00M","0.84%"
"01/15/2019","5,373.92","5,373.92","5,377.58","5,354.25","582.00M","0.31%"
"01/14/2019","5,357.15","5,357.15","5,357.93","5,314.02","1.76B","0.08%"
"01/11/2019","5,352.88","5,352.88","5,358.44","5,297.69","704.00M","1.04%"
"01/10/2019","5,297.95","5,297.95","5,303.31","5,256.29","751.00M","0.64%"
"01/09/2019","5,264.51","5,264.51","5,281.07","5,224.28","","0.77%"
"01/08/2019","5,224.28","5,224.28","5,229.45","5,190.06","","0.66%"
"01/07/2019","5,190.06","5,190.06","5,221.37","5,181.86","","0.02%"
"01/04/2019","5,189.20","5,189.20","5,195.45","5,128.83","","1.17%"
"01/03/2019","5,129.15","5,129.15","5,146.30","5,097.21","","0.07%"
"01/02/2019","5,125.37","5,125.37","5,137.32","5,064.41","278.00M","0.39%"
"12/28/2018","5,105.43","5,105.43","5,112.99","5,070.65","","0.69%"
"12/27/2018","5,070.65","5,070.65","5,086.09","5,057.25","2.29B","0.16%"
"12/26/2018","5,062.78","5,062.78","5,074.13","5,009.12","","0.64%"
"12/24/2018","5,030.73","5,030.73","5,066.97","5,024.26","","-0.64%"
"12/21/2018","5,063.33","5,063.33","5,077.33","5,022.94","1.01B","0.20%"
"12/20/2018","5,053.37","5,053.37","5,109.92","5,011.91","","-1.11%"
"12/19/2018","5,109.92","5,109.92","5,127.83","5,107.71","691.00M","-0.14%"
"12/18/2018","5,116.83","5,116.83","5,135.83","5,101.50","","0.23%"
"12/17/2018","5,105.15","5,105.15","5,166.25","5,095.20","","-1.14%"
"12/14/2018","5,164.25","5,164.25","5,173.04","5,142.06","493.00M","0.08%"
"12/13/2018","5,160.00","5,160.00","5,165.50","5,107.03","699.00M","0.81%"
"12/12/2018","5,118.56","5,118.56","5,126.40","5,071.74","","0.92%"
"12/11/2018","5,071.74","5,071.74","5,076.31","5,032.70","442.00M","0.73%"
"12/10/2018","5,035.00","5,035.00","5,104.54","5,009.16","","-1.17%"
"12/07/2018","5,094.62","5,094.62","5,149.59","5,079.31","","-0.52%"
"12/06/2018","5,121.08","5,121.08","5,144.31","5,065.63","","-0.40%"
"12/05/2018","5,141.89","5,141.89","5,163.96","5,129.66","","-0.14%"
"12/04/2018","5,149.11","5,149.11","5,162.53","5,114.82","","-0.05%"
"12/03/2018","5,151.67","5,151.67","5,184.12","5,111.88","","0.78%"
"11/30/2018","5,111.88","5,111.88","5,159.73","5,095.62","805.00M","-0.86%"
"11/29/2018","5,156.43","5,156.43","5,159.05","5,108.86","","0.83%"
"11/28/2018","5,114.16","5,114.16","5,136.19","5,096.91","","-0.27%"
"11/27/2018","5,128.14","5,128.14","5,133.42","5,115.33","","-0.10%"
"11/26/2018","5,133.42","5,133.42","5,153.13","5,124.69","535.00M","-0.14%"
"11/23/2018","5,140.74","5,140.74","5,144.76","5,101.01","","0.46%"
"11/22/2018","5,117.15","5,117.15","5,128.45","5,104.76","","-0.22%"
"11/21/2018","5,128.45","5,128.45","5,137.70","5,100.35","","0.55%"
"11/20/2018","5,100.35","5,100.35","5,164.27","5,097.16","","-1.24%"
"11/19/2018","5,164.27","5,164.27","5,203.41","5,150.96","","-0.51%"
"11/16/2018","5,190.98","5,190.98","5,198.66","5,167.72","465.00M","0.29%"
"11/15/2018","5,175.96","5,175.96","5,179.46","5,128.56","418.00M","0.78%"
"11/14/2018","5,135.81","5,135.81","5,145.63","5,122.94","549.00M","0.11%"
"11/13/2018","5,129.98","5,129.98","5,170.42","5,126.38","","-0.45%"
"11/12/2018","5,153.00","5,153.00","5,185.35","5,142.29","","-0.53%"
"11/09/2018","5,180.35","5,180.35","5,227.57","5,170.89","","-0.90%"
"11/08/2018","5,227.57","5,227.57","5,243.35","5,221.24","","0.12%"
"11/07/2018","5,221.33","5,221.33","5,272.36","5,215.29","","-0.01%"
"11/06/2018","5,221.93","5,221.93","5,251.33","5,217.09","545.00M","-0.55%"
"11/05/2018","5,250.95","5,250.95","5,253.37","5,104.33","","2.87%"
"10/31/2018","5,104.33","5,104.33","5,119.25","5,016.10","661.00M","1.76%"
"10/30/2018","5,016.10","5,016.10","5,078.33","4,999.37","667.00M","-0.94%"
"10/29/2018","5,063.63","5,063.63","5,166.53","5,057.09","577.00M","-1.18%"
"10/26/2018","5,124.10","5,124.10","5,153.68","5,115.37","399.00M","-0.34%"
"10/25/2018","5,141.67","5,141.67","5,147.92","5,121.36","389.00M","0.02%"
"10/24/2018","5,140.55","5,140.55","5,159.55","5,114.17","403.00M","0.52%"
"10/23/2018","5,114.17","5,114.17","5,122.60","5,060.14","403.00M","-0.16%"
"10/22/2018","5,122.51","5,122.51","5,151.99","5,118.74","1.99B","0.07%"
"10/19/2018","5,118.74","5,118.74","5,138.66","5,111.56","516.00M","-0.01%"
"10/18/2018","5,119.06","5,119.06","5,150.06","5,099.11","387.00M","-0.43%"
"10/17/2018","5,141.19","5,141.19","5,173.27","5,137.95","486.00M","-0.06%"
"10/16/2018","5,144.34","5,144.34","5,188.63","5,129.11","604.00M","-0.01%"
"10/12/2018","5,144.98","5,144.98","5,222.23","5,140.22","483.00M","-0.46%"
"10/11/2018","5,168.90","5,168.90","5,234.22","5,120.31","601.00M","-1.22%"
"10/10/2018","5,232.71","5,232.71","5,313.38","5,222.28","351.00M","-1.42%"
"10/09/2018","5,307.93","5,307.93","5,336.59","5,306.83","284.00M","-0.37%"
"10/08/2018","5,327.40","5,327.40","5,345.39","5,260.00","467.00M","1.28%"
"10/05/2018","5,260.00","5,260.00","5,341.42","5,253.87","675.00M","-1.24%"
"10/04/2018","5,326.13","5,326.13","5,353.50","5,307.61","252.00M","-0.31%"
"10/03/2018","5,342.89","5,342.89","5,366.18","5,323.49","559.00M","0.36%"
"10/02/2018","5,323.49","5,323.49","5,326.97","5,292.75","627.00M","0.47%"
"10/01/2018","5,298.38","5,298.38","5,301.71","5,263.45","507.00M","0.28%"
"09/28/2018","5,283.53","5,283.53","5,323.62","5,276.33","484.00M","-0.75%"
"09/27/2018","5,323.62","5,323.62","5,344.23","5,305.36","581.00M","-0.19%"
"09/26/2018","5,333.83","5,333.83","5,366.81","5,326.02","392.00M","-0.50%"
"09/25/2018","5,360.58","5,360.58","5,385.77","5,338.07","4.43B","-0.47%"
"09/24/2018","5,385.65","5,385.65","5,465.44","5,378.62","","-1.39%"
"09/21/2018","5,461.82","5,461.82","5,507.58","5,407.40","1.85B","0.29%"
"09/20/2018","5,446.18","5,446.18","5,460.82","5,354.45","7.99B","1.71%"
"09/14/2018","5,354.45","5,354.45","5,379.82","5,347.18","","-0.16%"
"09/13/2018","5,362.86","5,362.86","5,363.96","5,262.42","962.00M","1.91%"
"09/12/2018","5,262.42","5,262.42","5,264.33","5,211.17","1.10B","0.96%"
"09/11/2018","5,212.36","5,212.36","5,217.93","5,185.41","881.00M","0.16%"
"09/10/2018","5,203.93","5,203.93","5,233.87","5,175.71","481.00M","-0.27%"
"09/07/2018","5,218.14","5,218.14","5,226.69","5,166.89","663.00M","0.94%"
"09/06/2018","5,169.52","5,169.52","5,187.15","5,137.49","902.00M","0.62%"
"09/05/2018","5,137.49","5,137.49","5,182.23","5,137.49","1.16B","-0.69%"
"09/04/2018","5,173.03","5,173.03","5,239.06","5,168.41","956.00M","-1.21%"
"09/03/2018","5,236.34","5,236.34","5,276.24","5,233.03","228.00M","-0.89%"
"09/01/2018","5,283.53","5,283.53","5,507.58","5,137.49","","0.25%"
"08/31/2018","5,270.43","5,270.43","5,274.97","5,232.25","","0.49%"
"08/30/2018","5,244.57","5,244.57","5,317.28","5,236.19","705.00M","-1.00%"
"08/29/2018","5,297.78","5,297.78","5,311.23","5,291.19","","0.12%"
"08/28/2018","5,291.19","5,291.19","5,294.71","5,268.56","380.00M","0.19%"
"08/27/2018","5,281.23","5,281.23","5,301.73","5,259.76","","0.41%"
"08/24/2018","5,259.76","5,259.76","5,277.11","5,255.31","","-0.17%"
"08/23/2018","5,268.95","5,268.95","5,289.86","5,261.43","","-0.10%"
"08/22/2018","5,274.31","5,274.31","5,281.06","5,241.00","","0.44%"
"08/21/2018","5,251.14","5,251.14","5,257.61","5,234.79","","0.19%"
"08/20/2018","5,241.43","5,241.43","5,256.95","5,233.79","","-0.03%"
"08/17/2018","5,242.77","5,242.77","5,272.23","5,238.88","","-0.26%"
"08/16/2018","5,256.23","5,256.23","5,274.85","5,234.54","","-0.30%"
"08/14/2018","5,272.05","5,272.05","5,287.65","5,227.49","","0.85%"
"08/13/2018","5,227.49","5,227.49","5,275.66","5,225.50","","-0.75%"
"08/10/2018","5,267.25","5,267.25","5,294.29","5,222.52","","-0.51%"
"08/09/2018","5,294.29","5,294.29","5,320.51","5,275.97","","-0.47%"
"08/08/2018","5,319.26","5,319.26","5,350.74","5,310.84","","-0.17%"
"08/07/2018","5,328.36","5,328.36","5,372.51","5,328.11","","-0.67%"
"08/06/2018","5,364.54","5,364.54","5,406.89","5,360.50","","-0.75%"
"08/03/2018","5,405.32","5,405.32","5,437.49","5,386.07","","0.36%"
"08/02/2018","5,386.07","5,386.07","5,401.17","5,349.27","","-0.23%"
"08/01/2018","5,398.37","5,398.37","5,454.35","5,378.77","","-0.66%"
"07/31/2018","5,434.44","5,434.44","5,444.02","5,382.28","","0.96%"
"07/30/2018","5,382.69","5,382.69","5,395.62","5,363.65","","0.25%"
"07/27/2018","5,369.51","5,369.51","5,457.35","5,358.23","","-1.34%"
"07/26/2018","5,442.68","5,442.68","5,483.04","5,436.32","","-0.28%"
"07/25/2018","5,457.96","5,457.96","5,468.11","5,429.47","","0.14%"
"07/24/2018","5,450.19","5,450.19","5,457.14","5,406.94","","0.79%"
"07/23/2018","5,407.59","5,407.59","5,437.28","5,402.73","","-0.42%"
"07/20/2018","5,430.13","5,430.13","5,433.27","5,366.65","","1.10%"
"07/19/2018","5,371.21","5,371.21","5,379.53","5,351.32","","-0.12%"
"07/18/2018","5,377.46","5,377.46","5,384.99","5,351.50","","0.48%"
"07/17/2018","5,351.70","5,351.70","5,363.95","5,292.85","","0.87%"
"07/13/2018","5,305.39","5,305.39","5,309.30","5,264.70","","0.41%"
"07/12/2018","5,283.82","5,283.82","5,302.70","5,278.20","","-0.26%"
"07/11/2018","5,297.49","5,297.49","5,323.29","5,277.81","","-0.48%"
"07/10/2018","5,323.29","5,323.29","5,332.36","5,308.14","","-0.04%"
"07/09/2018","5,325.53","5,325.53","5,333.17","5,281.60","","0.77%"
"07/06/2018","5,284.64","5,284.64","5,322.62","5,266.98","","0.34%"
"07/05/2018","5,266.98","5,266.98","5,278.14","5,243.81","","0.44%"
"07/04/2018","5,243.81","5,243.81","5,266.51","5,240.34","","-0.22%"
"07/03/2018","5,255.13","5,255.13","5,312.77","5,251.49","","-0.87%"
"06/29/2018","5,301.25","5,301.25","5,316.89","5,251.91","","0.83%"
"06/28/2018","5,257.68","5,257.68","5,282.99","5,245.94","","-0.36%"
"06/27/2018","5,276.44","5,276.44","5,318.20","5,270.90","","-0.31%"
"06/26/2018","5,292.61","5,292.61","5,317.44","5,271.38","","0.13%"
"06/25/2018","5,285.53","5,285.53","5,377.85","5,277.99","","-1.67%"
"06/22/2018","5,375.12","5,375.12","5,404.87","5,361.90","","-0.19%"
"06/21/2018","5,385.48","5,385.48","5,456.23","5,381.58","","-0.59%"
"06/20/2018","5,417.53","5,417.53","5,470.11","5,411.02","","-0.32%"
"06/19/2018","5,435.08","5,435.08","5,447.39","5,409.76","","-0.23%"
"06/18/2018","5,447.39","5,447.39","5,470.82","5,439.14","","-0.42%"
"06/15/2018","5,470.32","5,470.32","5,524.77","5,460.78","","-0.98%"
"06/14/2018","5,524.69","5,524.69","5,548.13","5,517.73","","-0.17%"
"06/13/2018","5,534.27","5,534.27","5,558.02","5,524.75","","-0.18%"
"06/12/2018","5,544.03","5,544.03","5,551.42","5,512.27","","0.41%"
"06/11/2018","5,521.35","5,521.35","5,561.01","5,512.22","","-0.03%"
"06/08/2018","5,523.03","5,523.03","5,528.15","5,449.03","","1.01%"
"06/07/2018","5,467.87","5,467.87","5,506.19","5,454.36","","-0.54%"
"06/06/2018","5,497.33","5,497.33","5,534.16","5,481.21","","-0.47%"
"06/05/2018","5,523.05","5,523.05","5,566.77","5,471.33","","-0.64%"
"06/04/2018","5,558.50","5,558.50","5,561.30","5,471.33","","1.59%"
"06/01/2018","5,471.33","5,471.33","5,480.21","5,438.79","","0.30%"
"05/31/2018","5,455.09","5,455.09","5,506.20","5,431.27","","-0.54%"
"05/30/2018","5,484.90","5,484.90","5,518.68","5,472.34","","-0.17%"
"05/29/2018","5,494.51","5,494.51","5,576.55","5,484.12","","-1.36%"
"05/28/2018","5,570.05","5,570.05","5,602.63","5,569.88","","-0.12%"
"05/25/2018","5,576.48","5,576.48","5,627.13","5,564.78","","-0.01%"
"05/24/2018","5,577.31","5,577.31","5,614.71","5,564.25","","-0.63%"
"05/23/2018","5,612.59","5,612.59","5,654.47","5,599.95","","-0.68%"
"05/22/2018","5,651.10","5,651.10","5,685.96","5,635.31","","-0.30%"
"05/18/2018","5,667.86","5,667.86","5,705.21","5,656.94","","-0.38%"
"05/17/2018","5,689.45","5,689.45","5,730.72","5,676.96","","-0.67%"
"05/16/2018","5,727.86","5,727.86","5,730.22","5,711.31","","0.30%"
"05/15/2018","5,710.86","5,710.86","5,718.79","5,676.26","","0.26%"
"05/14/2018","5,695.82","5,695.82","5,722.80","5,670.14","","-0.12%"
"05/11/2018","5,702.85","5,702.85","5,722.14","5,687.24","","-0.13%"
"05/10/2018","5,710.45","5,710.45","5,717.56","5,654.08","","0.82%"
"05/09/2018","5,664.20","5,664.20","5,684.29","5,648.23","","0.34%"
"05/08/2018","5,644.82","5,644.82","5,664.33","5,619.96","","-0.02%"
"05/07/2018","5,645.84","5,645.84","5,652.64","5,627.49","","0.42%"
"05/04/2018","5,622.24","5,622.24","5,649.65","5,616.44","","-0.32%"
"05/03/2018","5,640.10","5,640.10","5,706.97","5,634.29","","-0.96%"
"05/02/2018","5,695.02","5,695.02","5,715.21","5,681.72","","-0.28%"
"04/30/2018","5,710.90","5,710.90","5,730.72","5,687.49","","0.36%"
"04/27/2018","5,690.48","5,690.48","5,693.05","5,658.97","","0.19%"
"04/26/2018","5,679.65","5,679.65","5,706.85","5,662.70","","0.26%"
"04/25/2018","5,665.17","5,665.17","5,693.14","5,650.21","","-0.16%"
"04/24/2018","5,674.35","5,674.35","5,710.42","5,668.03","","-0.53%"
"04/23/2018","5,704.70","5,704.70","5,708.54","5,676.41","","0.27%"
"04/20/2018","5,689.47","5,689.47","5,711.86","5,671.89","","-0.14%"
"04/19/2018","5,697.48","5,697.48","5,702.94","5,673.81","","0.12%"
"04/18/2018","5,690.79","5,690.79","5,693.75","5,633.76","","1.02%"
"04/17/2018","5,633.40","5,633.40","5,641.18","5,609.80","","0.36%"
