date,usa_sp500_freeport_mcmoran,usa_sp500_southern_copper,uk_ftse100_antofagasta,uk_ftse100_glencore,australia_asx200_bhp,australia_asx200_rio_tinto,germany_dax_aurubis,poland_wig20_kghm,hong_kong_hang_seng_zijin_mining,china_csi300_jiangxi_copper,canada_tsx_composite_teck_resources,canada_tsx_composite_lundin_mining,canada_tsx_composite_first_quantum_minerals,canada_tsx_composite_hudbay_minerals,canada_tsx_composite_capstone_copper,usa_nyse_mp_materials,usa_nyse_hecla_mining
2023-01-01,43.73599967956543,68.5893590927124,1723.5714285714287,548.4476216634115,48.61500015258789,122.3259994506836,89.89272759177469,145.1761906941732,12.351111041174995,18.44000017642975,54.55809511457171,9.37095224289667,30.213809422084264,7.774285725184849,6.04238087790353,28.967999839782713,6.08600001335144
2023-02-01,42.344737002724095,70.38794507478413,1683.05,518.5599990844727,47.693499374389646,123.03450050354004,96.72750053405761,133.74500007629393,12.380999898910522,19.4935001373291,56.49315824006733,9.004736850136204,27.273684150294255,6.93473680395829,6.018947400544819,33.01210503829153,5.5005263027391935
2023-03-01,39.1195648856785,69.10915606954823,1550.9130434782608,465.11956787109375,45.43826078331989,118.40130449377972,86.21478271484375,121.03043464992358,12.540000044781229,19.43608690344769,50.512173694113024,8.303913054258928,28.62086942921514,6.700434767681619,6.067391291908596,29.09086973770805,5.633478247601053
2023-04-01,40.446841992829974,73.56121946635999,1546.5277777777778,478.6083340115017,45.724118176628565,117.92470595415901,84.58444468180339,121.26388846503363,13.649411818560433,20.532631422344007,60.632631603040196,10.045789417467619,32.89368418643349,6.939473679191188,6.412631612075002,25.324736946507503,6.387894755915592
2023-05-01,35.469545884565875,67.64548960599032,1407.225,433.8449996948242,43.68956574149754,109.25130396303923,77.52272692593661,113.14047604515439,11.950476101466588,19.284999942779542,56.97863613475453,10.394999980926514,32.215909177606754,6.420909101312811,5.906818216497248,21.52318182858554,5.5827272805300625
2023-06-01,38.75809551420666,68.11634390694755,1476.4318181818182,443.86363497647375,44.85380953834171,114.05428532191685,79.3027274391868,114.19761948358445,11.671428407941546,18.896499729156496,55.600454330444336,10.3259089643305,31.114545475352894,6.377727270126343,5.933636405251243,22.21761921473912,5.238571462177095
2023-07-01,41.19349994659424,73.05192718505859,1528.8809523809523,459.82618931361606,44.87714276994978,115.76952398390998,81.54761977422805,117.27619062151227,12.461999893188477,19.41619028363909,55.60900020599365,11.227500104904175,34.68450012207031,6.975,6.291500043869019,24.38899984359741,5.670500040054321
2023-08-01,40.62956469991933,76.79571864915931,1499.5227272727273,439.1840903542259,44.57782562919285,109.7991306470788,76.26086956521739,113.72727272727273,12.461739001066789,19.36521754057511,54.61999997225675,10.589545423334295,35.229090603915125,6.877272735942494,6.242272702130404,21.54826081317404,4.678695616514786
2023-09-01,38.98650016784668,73.45245628356933,1445.8809523809523,446.0404735746838,44.48095194498698,114.7433340890067,69.16000002906436,112.5,12.727368404990749,19.881000137329103,56.57100009918213,10.203500032424927,33.72699995040894,6.499500012397766,5.866499996185302,20.721499919891357,4.0425000309944155
2023-10-01,35.349545218727805,68.33374612981623,1372.2954545454545,449.29772394353694,44.54000022194602,114.93045494773172,72.60545418479226,109.52500048550692,11.753999948501587,18.272941140567553,53.31333342052641,9.114285650707426,29.039523624238512,6.140952382768903,5.057618981315976,17.290908986871894,4.005000027743253
2023-11-01,35.507142929803756,69.01616632370721,1367.9772727272727,444.8477283824574,46.14545492692427,123.50181857022372,77.80090886896306,113.72857157389323,11.907272685657848,17.8745455308394,49.55227314342152,8.97136367451061,14.780909104780717,6.047272682189941,5.022272651845759,15.902380988711403,4.393333276112874
2023-12-01,40.16200008392334,75.91048698425293,1588.8684210526317,456.37368131938734,48.55999996787623,130.95262949090255,76.14631492213199,121.28684154309724,12.093684246665553,17.292380832490466,53.746315604762025,10.314210590563322,10.615789463645534,6.953684154309724,6.2121052742004395,18.019999980926514,4.8879999876022335
2024-01-01,40.09523791358585,78.1134785243443,1629.2727272727273,434.58636474609375,47.59571438743954,130.4461913335891,68.29363614862615,111.85454524647106,12.046363700519908,17.933636058460582,52.730909000743516,10.672727238048207,12.707727302204479,7.289545471018011,6.4331818277185615,17.00571432567778,4.161428587777274
2024-02-01,38.42399978637695,76.93900070190429,1738.2142857142858,392.09523518880206,45.53333336966379,127.59761810302734,61.232381184895836,110.55714307512555,12.195789537931743,18.822000122070314,51.782999992370605,11.018999910354614,12.208000087738037,7.3334999799728395,6.777500033378601,16.056999921798706,3.5869999647140505
2024-03-01,42.62149982452392,89.64386863708496,1895.475,411.1425048828125,43.59500026702881,120.39100036621093,62.149000549316405,112.61499977111816,14.818000030517577,21.522857211884997,57.919000244140626,12.47249994277954,13.877499914169311,8.945500040054322,7.809500026702881,14.328500032424927,4.214000046253204
2024-04-01,49.67500045082786,107.06992825594816,2215.7619047619046,469.10238066173736,44.779500007629395,127.52200164794922,72.44285656156994,136.73571305047898,17.207999992370606,25.74149990081787,65.2563630884344,15.571363579143178,15.808636318553578,10.595000050284646,9.299090948971836,16.0750000260093,5.2568182295018975
2024-05-01,52.00590931285512,112.74878796664152,2257.2380952380954,480.04285830543154,44.09652212391729,130.88695625636888,74.49545461481267,154.52749938964843,17.839047477358864,26.373000049591063,69.9868181402033,16.271818161010742,18.274545669555664,12.72272725538774,10.307272737676447,16.755000071092084,5.498636289076372
2024-06-01,49.363684604042454,103.30636837607936,2107.8,461.725,43.348947625411185,121.8252635755037,73.76500015258789,145.6349998474121,16.57473699670089,24.32947369625694,66.31849975585938,14.989000034332275,17.29099988937378,12.324500036239623,9.361499929428101,14.042631550839072,5.236842155456543
2024-07-01,47.95636333118785,103.50183382901278,2058.9565217391305,456.14782449473506,42.79782602061396,117.84043486221977,75.31304301386294,143.6086956521739,16.654545480554756,22.907826382180918,66.19363542036577,14.948181802576238,17.576818119395863,11.96954549442638,9.640909021550959,14.200454538518732,5.660454554991289
2024-08-01,42.887727217240766,96.71594030206853,1855.8333333333333,405.7071446010045,40.72181771018288,113.38045432350852,65.91818237304688,132.50476146879652,15.640909021550959,20.352727283130992,64.52761840820312,13.223809514726911,16.284762019202823,10.510952313741049,9.071428594135103,11.989090962843461,5.56000000780279
2024-09-01,44.295000076293945,97.92839393615722,1803.7380952380952,386.9700012207031,40.36380949474516,112.82571374802362,66.71428589593796,143.019047328404,15.436842115301834,19.935263181987562,64.42499961853028,12.781999921798706,16.70350022315979,10.548500108718873,9.388499975204468,14.658499908447265,6.3675000190734865
2024-10-01,48.33478247601053,108.90412305748981,1862.3260869565217,414.4630418860394,43.43086972443954,120.62999957540761,67.0173918682596,156.77173846700916,17.187619073050364,22.84444459279378,68.24772817438298,14.268636400049383,18.30318173495206,12.827272675254129,10.362727165222168,17.973043358844258,6.779565230659816
2024-11-01,44.64600009918213,99.49890251159668,1692.452380952381,387.27857171921505,41.017143067859465,117.66571408226376,77.7047613234747,134.93684106124076,15.556190354483467,22.144285656156995,65.71142905099052,13.82142852601551,18.7009524390811,12.501428558712913,9.883333342415947,19.322500038146973,5.728999996185303
2024-12-01,40.874762217203774,93.2191398257301,1680.025,368.74999847412107,40.501000213623044,119.38300018310547,79.94166692097981,124.97499889797635,14.74399995803833,21.14318171414462,61.661000442504886,12.916999959945679,19.244999885559082,12.275999975204467,9.122999954223634,18.422857375372026,5.3309523945762995
2025-01-01,38.38949985504151,90.52028884887696,1701.2045454545455,365.9227322665128,39.63952382405599,118.02952430361793,73.82954545454545,122.95714351109096,14.785263161910208,20.851666768391926,60.73590850830078,12.310909054496072,19.11818183552135,12.349545392123135,8.651363654570146,20.402499961853028,5.376499962806702
2025-02-01,37.79210522300318,90.06219763504832,1788.35,338.6650024414063,40.29699993133545,119.12099990844726,82.54749984741211,133.6375,15.680999851226806,21.27111095852322,60.13631559673109,12.00736833873548,18.708421004445928,11.826842207657663,8.40789478703549,23.882105174817536,5.656842131363718
2025-03-01,38.566190265473864,90.16478983561198,1824.7619047619048,310.6047595796131,39.25523848760696,118.03666578020368,90.82857186453683,133.8095227196103,16.918095316205704,22.302380970546178,57.997618720644994,12.46999994913737,19.976666768391926,10.972857157389322,8.09666667665754,25.356190363566082,5.617619060334706
2025-04-01,34.18904758635021,83.80565970284599,1560.725,256.5974983215332,36.75368379291735,112.09263169138055,76.87749938964843,117.53999977111816,16.725263194033975,21.364762169974192,47.17142849876767,10.838571457635789,17.385714213053387,9.850952420915876,6.3128571056184315,24.476190476190474,5.583809512002127
2025-05-01,38.27333323160807,87.76481446765717,1774.125,264.47999877929686,38.43909107555043,116.99818177656694,77.67857142857143,124.61904725574311,17.775,21.683157971030788,50.21523829868862,12.467142877124605,19.779523758661178,11.464761824834914,6.974285647982643,21.68428593590146,5.006666637602306
2025-06-01,41.64999961853027,93.06244125366212,1803.095238095238,286.4833359491257,37.26399974822998,106.99300041198731,82.11904798235211,126.03750038146973,19.112857273646764,22.179999828338623,52.7976188659668,14.023333322434198,21.80476188659668,13.354285785130092,7.825238068898519,30.65700054168701,5.983000016212463
2025-07-01,44.584999951449305,95.8947358564897,1918.3695652173913,308.352275501598,39.48521705295729,112.46521725861922,91.22173906409222,132.76956442128056,21.195454597473145,23.570434653240703,51.17590886896307,14.124090801585805,23.86181822690097,13.995454571463846,8.045909014615146,50.80318182164972,6.016818176616322
2025-08-01,42.104761577787855,93.20577276320685,2069.35,293.2325012207031,41.45380928402855,114.08380998883929,95.02619062151227,130.99750061035155,23.3261904943557,24.73666645231701,44.98399982452393,15.394500017166138,23.313000011444093,14.75799994468689,9.192000007629394,70.90761874970936,7.423333304268973
2025-09-01,43.388094947451634,105.78487650553386,2336.8636363636365,308.39318431507456,41.154545697298914,117.01999976418234,98.69772650978781,139.81363677978516,29.190000013871625,29.80954543027011,54.03380948021298,17.31952362968808,26.854285739717028,18.78333346048991,10.423809414818173,67.60095196678525,10.752857208251953
2025-10-01,41.29521693354068,127.94554337211277,2728.782608695652,351.4826102878736,42.925652379574984,128.705218107804,111.14347806184188,186.29565363344938,33.026000022888184,39.58588207469267,60.3372728174383,21.43454543027011,31.130909052762117,22.552272363142535,12.095454519445246,74.62956453406292,12.99869562231976
2025-11-01,40.55473709106445,128.86878324809828,2705.6,356.78999786376954,42.08800029754639,130.92649726867677,110.89499969482422,195.01315789473685,31.55900001525879,38.26049995422363,58.23399963378906,24.851000022888183,29.43000011444092,22.29950017929077,11.85349998474121,58.44263177168997,14.210526365982858
2025-12-01,47.87500017339533,140.32787322998047,3050.1428571428573,384.1095217750186,44.54333368937174,141.13047572544642,118.93157878674958,247.45262949090255,33.83047612508138,43.405217378035836,62.060952867780415,27.533809298560733,34.203333355131605,25.590476353963215,13.17095238821847,55.97227235273881,18.577272848649457
2026-01-01,58.937499618530275,174.7195701599121,3563.1428571428573,471.81190272739957,48.33699989318848,149.51050033569337,145.04285539899553,318.1199981689453,40.18857084001814,60.12749977111817,71.60618990943546,33.88428588140579,40.20904813494001,32.173333485921226,14.589523814973377,64.1100004196167,25.22799997329712
2026-02-01,63.87631526746248,199.91664364463404,3879.7,504.83947432668583,52.438500213623044,162.22100067138672,168.0199996948242,316.34000091552736,42.604705810546875,56.772142955235076,79.63315783048931,37.10947357980829,38.20368415430973,35.289474085757604,15.032105345475046,59.13631559673109,22.986315877814043
2026-03-01,58.77363673123446,175.96669561212713,3567.6363636363635,526.5545487837358,51.21181800148704,155.73636280406606,158.20909118652344,281.245454268022,37.65545446222479,49.09272731434215,69.60590865395285,34.425000017339535,32.91136360168457,29.11636361208829,10.894999937577682,56.47181805697355,19.61727272380482
2026-04-01,64.35047549293155,181.48184858049666,3689.5,558.2649963378906,54.89699935913086,171.22399826049804,179.65500106811524,310.8425003051758,36.796842073139395,45.26714288620722,78.48047601609002,37.49285688854399,36.80428532191685,32.70952333722796,11.85095233008975,58.97809564499628,18.9247620900472
2026-05-01,62.18000049591065,180.73948516845704,3927.3684210526317,572.5052618729441,58.9466667175293,181.55523826962425,198.70999984741212,337.075,35.515789433529505,46.192777421739365,86.45799980163574,38.286000442504886,36.06150035858154,34.818499851226804,13.088500022888184,64.32199935913086,18.092999935150146
2026-06-01,66.22285715738933,183.16094970703125,3998.409090909091,566.0409102006392,61.79523849487305,181.59857177734375,198.3499991677024,351.6309523809524,31.115238008045015,45.60857155209496,88.64409151944247,37.6881819638339,41.680454600941054,37.69409110329368,14.171818082982844,59.41809536161877,15.706666583106632
2026-07-01,61.094545884565875,177.3286458795721,3688.304347826087,519.5891285771909,59.13086932638417,164.63000156568444,175.22608815068784,309.3913056746773,31.112727512012828,41.97652120175569,82.75363679365678,34.76818206093528,38.32772723111239,31.08909104087136,12.883636387911709,47.16499987515536,15.198636315085672
2026-08-01,71.38285754975819,200.0670539855957,3879.65,573.1399963378906,64.19333412533715,174.91428411574591,176.07142857142858,351.07619222005206,36.13238089425223,46.375238691057476,93.19750022888184,37.218499946594235,45.123999404907224,38.835500144958495,15.6375,54.76142865135556,18.62523823692685
